106
108
84
73
76
72
92
68
70
77
68
82
126
95
68
94
169
90
89
102
89
92
92
89
92
97
105
90
87
94
87
90
105
103
88
96
98
88
115
96
92
88
316
89
88
101
91
91
95
88
90
186
89
87
92
99
102
93
96
93
87
90
93
95
92
95
92
94
99
87
89
91
91
100
110
100
96
109
90
101
88
102
97
88
93
93
102
96
93
112
88
642
88
101
95
97
112
91
94
93
102
92
95
94
87
88
91
87
90
86
95
90
94
92
101
119
90
88
88
102
100
96
95
89
90
87
94
93
91
94
101
91
94
84
87
96
92
90
188
88
91
87
96
99
100
90
99
81
87
192
55
96
177
108
97
104
80
100
104
98
100
96
92
94
92
88
88
85
91
89
99
88
90
70
75
83
89
104
86
90
65
74
76
84
73
76
80
103
77
75
80
94 
78 
79 
78 
75 
80 
74 
78 
79 
93 
72 
72 
78 
0 
0 
0 
72 
72 
96 
73 
75 
81 
